party,post_id,shares,likes,total_interactions,ad_group
CDU,178032906642_10156104776226643,17,39,57,not sponsored
CDU,178032906642_10156087891666643,6,147,163,not sponsored
CDU,178032906642_10155968400906643,18,302,340,not sponsored
CDU,178032906642_10156074413636643,59,47,279,not sponsored
CDU,178032906642_10156088427356643,11,152,171,not sponsored
CDU,178032906642_10156072298941643,2,34,43,not sponsored
CDU,178032906642_10156074772561643,290,128,452,not sponsored
CDU,178032906642_10156050151046643,11,112,132,not sponsored
CDU,178032906642_10156059872546643,7,167,180,not sponsored
CDU,178032906642_10156047889761643,8,27,43,not sponsored
CDU,178032906642_10156044456106643,128,81,215,not sponsored
CDU,178032906642_10156045931381643,42,160,216,not sponsored
CDU,178032906642_10156043955711643,2,15,17,not sponsored
CDU,178032906642_10156060058696643,20,80,108,not sponsored
CDU,10156048105321643:9:0,12,129,147,not sponsored
CDU,178032906642_10156036963231643,15,108,139,not sponsored
CDU,178032906642_370539010464878,0,6,6,not sponsored
CDU,178032906642_10156035337381643,10,181,203,not sponsored
CDU,178032906642_10156045727691643,6,22,34,not sponsored
CDU,178032906642_10156018346151643,13,45,59,not sponsored
CDU,178032906642_10156016673331643,8,87,99,not sponsored
CDU,178032906642_10156014841151643,19,88,110,not sponsored
CDU,178032906642_10156003197451643,9,66,77,not sponsored
CDU,178032906642_10156005323856643,4,36,44,not sponsored
CDU,178032906642_10156131817066643,20,122,155,not sponsored
CDU,178032906642_10156016709861643,2,17,19,not sponsored
CDU,178032906642_10156122574881643,2,21,24,not sponsored
CDU,178032906642_10156005035291643,5,24,30,not sponsored
CDU,178032906642_10155999533371643,5,67,77,not sponsored
CDU,178032906642_10156122571836643,5,20,26,not sponsored
CDU,178032906642_10155999573601643,3,57,60,not sponsored
CDU,178032906642_10156013061486643,8,33,44,not sponsored
CDU,178032906642_10156005157021643,9,41,57,not sponsored
CDU,178032906642_10155989320251643,13,36,78,not sponsored
CDU,178032906642_10155996299311643,33,54,96,not sponsored
CDU,178032906642_10155981464636643,13,127,155,not sponsored
CDU,178032906642_10155992126811643,8,52,62,not sponsored
CDU,178032906642_10156108704381643,5,12,17,not sponsored
CDU,178032906642_10155987267146643,6,25,40,not sponsored
CDU,178032906642_10155968073131643,14,480,581,not sponsored
CDU,178032906642_10155977984846643,15,104,125,not sponsored
CDU,334120300419_10157130326565420,24,50,76,not sponsored
CDU,334120300419_10157130363540420,25,61,91,not sponsored
CDU,334120300419_10157140706035420,6,35,59,not sponsored
CDU,334120300419_10157135235440420,36,200,419,not sponsored
CDU,334120300419_10157135307320420,5,38,43,not sponsored
CDU,334120300419_10157135538755420,0,45,48,not sponsored
CDU,334120300419_10157130661760420,3,40,46,not sponsored
CDU,334120300419_10157132618230420,39,51,105,not sponsored
CDU,10157130038450420:9:0,7,46,56,not sponsored
CDU,334120300419_10157130099525420,1,23,25,not sponsored
CDU,334120300419_10157125111120420,35,109,158,not sponsored
CDU,334120300419_10157128441465420,14,103,120,not sponsored
CDU,334120300419_10157125949615420,88,136,240,not sponsored
CDU,334120300419_10157110948475420,5,18,23,not sponsored
CDU,334120300419_10157094671200420,47,191,359,not sponsored
CDU,334120300419_359555948004333,0,0,0,not sponsored
CDU,334120300419_10157112661100420,5,37,46,not sponsored
CDU,334120300419_10157101275750420,20,43,65,not sponsored
CDU,334120300419_10157072834805420,8,63,73,not sponsored
CDU,334120300419_10157094134760420,11,46,58,not sponsored
CDU,334120300419_10157065425660420,1,30,32,not sponsored
CDU,334120300419_10157072891915420,27,188,226,not sponsored
CDU,334120300419_10157061152420420,0,75,85,not sponsored
CDU,334120300419_10157076815130420,5,29,36,not sponsored
CDU,334120300419_10157044433610420,41,322,409,not sponsored
CDU,334120300419_10157046540125420,7,39,48,not sponsored
CDU,334120300419_10157046893830420,7,33,46,not sponsored
CDU,334120300419_10157037019750420,41,219,531,not sponsored
CDU,334120300419_10157044147065420,3,10,13,not sponsored
CDU,334120300419_10157041976100420,2,30,35,not sponsored
CDU,334120300419_10157027309970420,9,37,46,not sponsored
CDU,334120300419_10157037832740420,4,10,37,not sponsored
CDU,334120300419_10157035306730420,5,30,52,not sponsored
CDU,334120300419_10157031641160420,4,33,40,not sponsored
CDU,334120300419_10157018036625420,3,66,72,not sponsored
CDU,334120300419_10157025370550420,3,20,24,not sponsored
CDU,334120300419_10157023276260420,3,40,43,not sponsored
CDU,334120300419_10157015949875420,7,63,74,not sponsored
CDU,334120300419_10157001532320420,10,43,54,not sponsored
CDU,334120300419_10157003939885420,2,39,42,not sponsored
CDU,334120300419_10156974295955420,1,40,42,not sponsored
CDU,334120300419_10156996460105420,8,27,36,not sponsored
CDU,334120300419_10156978073420420,7,67,89,not sponsored
CDU,334120300419_10156988483375420,2,17,22,not sponsored
CDU,334120300419_10156973806890420,3,39,44,not sponsored
CDU,334120300419_10156969161950420,3,37,47,not sponsored
CDU,334120300419_10156948131105420,5,41,46,not sponsored
CDU,334120300419_10156954731365420,2,35,38,not sponsored
CDU,334120300419_10156959467260420,0,27,27,not sponsored
CDU,334120300419_10156946370330420,0,11,12,not sponsored
CDU,334120300419_10156950271850420,8,75,86,not sponsored
CDU,334120300419_10156943889830420,5,24,36,not sponsored
CDU,10156948118995420:9:0,5,41,46,not sponsored
CDU,334120300419_10156934498370420,11,132,158,not sponsored
CDU,112326918787579_2393184420701806,0,53,58,not sponsored
CDU,112326918787579_2399469233406658,14,170,212,not sponsored
CDU,112326918787579_2390920247594890,4,31,36,not sponsored
CDU,112326918787579_2391379400882308,6,120,154,not sponsored
CDU,112326918787579_2389564034397178,5,104,123,not sponsored
CDU,112326918787579_2391401474213434,5,121,134,not sponsored
CDU,112326918787579_2392689507417964,1,16,19,not sponsored
CDU,112326918787579_2392644807422434,12,118,141,not sponsored
CDU,112326918787579_2392672850752963,4,50,57,not sponsored
CDU,112326918787579_2389283234425258,9,59,80,not sponsored
CDU,112326918787579_2387322191288029,4,20,29,not sponsored
CDU,112326918787579_2385972898089625,0,15,23,not sponsored
CDU,112326918787579_2383888138298101,14,63,86,not sponsored
CDU,112326918787579_2385847411435507,5,43,54,not sponsored
CDU,112326918787579_2377379452282303,8,92,105,not sponsored
CDU,112326918787579_2382397138447201,1,15,18,not sponsored
CDU,112326918787579_2376018839085031,10,39,60,not sponsored
CDU,112326918787579_2375635509123364,12,57,73,not sponsored
CDU,112326918787579_355594261758865,0,0,0,not sponsored
CDU,112326918787579_651116475329101,0,0,0,not sponsored
CDU,112326918787579_2359835207370061,12,28,40,not sponsored
CDU,112326918787579_2375348232485425,6,60,68,not sponsored
CDU,112326918787579_2369960693024179,43,17,177,not sponsored
CDU,112326918787579_2361686937184888,5,36,44,not sponsored
CDU,112326918787579_2364037243616524,0,16,21,not sponsored
CDU,112326918787579_2366580433362205,7,35,48,not sponsored
CDU,112326918787579_2352070561479859,4,16,38,not sponsored
CDU,112326918787579_2360179577335624,4,58,63,not sponsored
CDU,112326918787579_890959851253657,0,0,0,not sponsored
CDU,112326918787579_2355618501125065,0,24,29,not sponsored
CDU,112326918787579_2356942884325960,1,19,24,not sponsored
CDU,112326918787579_2358294124190836,3,64,68,not sponsored
CDU,112326918787579_2350439208309661,2,7,25,not sponsored
CDU,112326918787579_2022488891211663,0,0,0,not sponsored
CDU,112326918787579_2347317225288526,1,8,9,not sponsored
CDU,112326918787579_2323059624380953,4,23,30,not sponsored
CDU,112326918787579_2640329669329020,0,0,0,not sponsored
CDU,112326918787579_2338944189459163,0,10,12,not sponsored
CDU,112326918787579_2346993265320922,0,32,38,not sponsored
CDU,112326918787579_2336018383085077,0,7,7,not sponsored
CDU,112326918787579_810024202689924,0,0,0,not sponsored
CDU,112326918787579_2337522039601378,0,10,12,not sponsored
CDU,112326918787579_2324134180940164,3,40,46,not sponsored
CDU,112326918787579_2332966140056968,1,25,29,not sponsored
CDU,112326918787579_2322841091069473,0,7,7,not sponsored
CDU,112326918787579_2327527770600805,1,16,18,not sponsored
CDU,112326918787579_2319623331391249,0,19,21,not sponsored
CDU,112326918787579_2324432740910308,1,23,26,not sponsored
CDU,112326918787579_2336213439732238,0,9,9,not sponsored
CDU,112326918787579_2322466471106935,1,10,12,not sponsored
CDU,112326918787579_2318046348215614,0,6,6,not sponsored
CDU,112326918787579_2312934352060147,3,75,86,not sponsored
CDU,112326918787579_2306826946004221,3,29,33,not sponsored
CDU,112326918787579_2316128158407433,13,28,45,not sponsored
CDU,112326918787579_2295804993773083,8,67,76,not sponsored
CDU,112326918787579_2299088106778105,5,43,53,not sponsored
CDU,112326918787579_2294890273864555,3,43,46,not sponsored
CDU,112326918787579_2285042744849308,3,11,21,not sponsored
CDU,112326918787579_2280820555271527,10,87,110,not sponsored
CDU,112326918787579_2259643647389218,3,33,36,not sponsored
CDU,112326918787579_2272095312810718,0,11,11,not sponsored
CDU,112326918787579_2262816127071970,3,17,22,not sponsored
CDU,112326918787579_2261343997219183,14,62,79,not sponsored
CDU,112326918787579_2265417510145165,0,18,20,not sponsored
CDU,112326918787579_2259843614035888,2,13,22,not sponsored
CDU,112326918787579_2255640194456230,3,9,14,not sponsored
CDU,126952903983246_2512566552088524,2,55,89,not sponsored
CDU,126952903983246_2510861105592402,11,153,199,not sponsored
CDU,126952903983246_2505507689461077,3,45,52,not sponsored
CDU,126952903983246_2505502619461584,7,52,61,not sponsored
CDU,126952903983246_2508930155785497,2,27,34,not sponsored
CDU,126952903983246_2505499636128549,13,101,460,not sponsored
CDU,126952903983246_2503420859669760,3,13,26,not sponsored
CDU,126952903983246_2500564446622068,3,57,66,not sponsored
CDU,126952903983246_2504006179611228,45,139,540,low
CDU,126952903983246_293011541581565,0,0,0,low
CDU,126952903983246_2503651652980014,11,78,106,not sponsored
CDU,126952903983246_2495425610469285,4,139,155,not sponsored
CDU,126952903983246_2501806429831203,5,19,56,not sponsored
CDU,126952903983246_2502274409784405,8,127,155,not sponsored
CDU,126952903983246_2495741247104388,17,152,189,not sponsored
CDU,126952903983246_2415444411800739,7,87,103,not sponsored
CDU,126952903983246_323941768285245,12,72,91,not sponsored
CDU,126952903983246_2495378493807330,10,124,143,not sponsored
CDU,126952903983246_2490769794268200,14,87,111,not sponsored
CDU,126952903983246_2478328145512365,22,57,83,not sponsored
CDU,126952903983246_2480130968665416,17,155,314,middle
CDU,126952903983246_2477898835555296,26,37,114,not sponsored
CDU,126952903983246_1525433270924836,0,0,0,high
CDU,126952903983246_2464989903512856,12,50,69,not sponsored
CDU,126952903983246_2468123719866141,23,59,89,not sponsored
CDU,126952903983246_2471234479555065,7,71,91,not sponsored
CDU,126952903983246_2476328522378994,38,113,257,low
CDU,126952903983246_2471123142899532,5,61,80,not sponsored
CDU,126952903983246_2464994893512357,24,179,208,not sponsored
CDU,126952903983246_2456539177691262,48,219,445,middle
CDU,126952903983246_2441166719228508,26,167,337,middle
CDU,126952903983246_2431797370165443,4,26,37,not sponsored
CDU,126952903983246_2424622767549570,8,63,83,not sponsored
CDU,126952903983246_2427888827222964,6,56,97,not sponsored
CDU,126952903983246_2422658554412658,2,27,40,not sponsored
CDU,126952903983246_2427575633920950,10,52,67,not sponsored
CDU,126952903983246_2424620204216493,6,63,77,not sponsored
CDU,126952903983246_2424621430883037,8,39,50,not sponsored
CDU,126952903983246_2505774676101045,30,57,114,not sponsored
CDU,126952903983246_2408071699204677,8,72,93,not sponsored
CDU,126952903983246_2495231120488734,5,91,104,not sponsored
CDU,126952903983246_2397895253555655,10,82,105,not sponsored
CDU,126952903983246_400918840699861,0,0,0,not sponsored
CDU,126952903983246_2387997357878778,3,69,81,not sponsored
CDU,126952903983246_2378960112115836,8,33,50,not sponsored
CDU,126952903983246_2390062017672312,1,18,24,not sponsored
CDU,126952903983246_2377719508906563,17,126,203,not sponsored
CDU,126952903983246_2387440094601171,4,39,54,not sponsored
CDU,126952903983246_2373275412684306,3,34,45,not sponsored
CDU,126952903983246_2373083469370167,2,26,32,not sponsored
CDU,126952903983246_2382181805127000,6,94,107,not sponsored
CDU,126952903983246_2381802555164925,9,29,47,not sponsored
CDU,168325299887228_2278188508900886,8,67,87,not sponsored
CDU,168325299887228_2277025662350504,6,20,34,not sponsored
CDU,168325299887228_2272100506176353,3,14,26,not sponsored
CDU,168325299887228_2263971613655909,3,45,58,not sponsored
CDU,168325299887228_2261604550559282,9,146,172,not sponsored
CDU,168325299887228_2258393974213673,4,3,67,not sponsored
CDU,168325299887228_2257262550993482,7,34,75,not sponsored
CDU,168325299887228_2260159987370405,28,40,102,not sponsored
CDU,168325299887228_2250026535050417,13,46,63,not sponsored
CDU,168325299887228_2246114718774932,3,19,26,not sponsored
CDU,168325299887228_2247532231966514,17,58,83,not sponsored
CDU,168325299887228_1193655430794049,4,44,65,not sponsored
CDU,168325299887228_2388223174767851,11,26,41,not sponsored
CDU,168325299887228_2239455059440898,4,43,56,not sponsored
CDU,168325299887228_2242868312432906,5,35,41,not sponsored
CDU,168325299887228_2242732795779791,12,75,97,not sponsored
CDU,168325299887228_2217845758268495,3,50,60,not sponsored
CDU,168325299887228_2190921424294262,0,20,24,not sponsored
CDU,168325299887228_2197443700308701,10,37,49,not sponsored
CDU,168325299887228_2195426080510463,4,34,49,not sponsored
CDU,168325299887228_2188270111226060,17,56,79,not sponsored
CDU,168325299887228_2183840255002379,19,29,90,not sponsored
CDU,168325299887228_2178397745546630,7,61,78,not sponsored
CDU,168325299887228_2174098805976524,17,56,81,not sponsored
CDU,168325299887228_2160073887379016,33,79,126,not sponsored
CDU,168325299887228_2166599503393121,15,40,104,not sponsored
CDU,168325299887228_2161238960595842,2,22,32,not sponsored
CDU,173796242642081_2352411164780567,10,33,88,low
CDU,173796242642081_2343836892304661,1,43,100,not sponsored
CDU,173796242642081_2342205899134427,2,37,46,not sponsored
CDU,173796242642081_2330763810278636,18,158,311,low
CDU,173796242642081_2341587049196312,5,72,88,not sponsored
CDU,173796242642081_360360897945366,3,22,30,not sponsored
CDU,173796242642081_2339479159407101,0,24,35,not sponsored
CDU,173796242642081_2332132906808393,3,50,66,low
CDU,173796242642081_2335613759793641,7,43,83,low
CDU,173796242642081_2337401566281527,2,7,14,not sponsored
CDU,173796242642081_2337334009621616,2,17,22,not sponsored
CDU,173796242642081_2337317459623271,9,64,120,low
CDU,173796242642081_2330491250305892,1,8,10,not sponsored
CDU,173796242642081_2331836006838083,4,33,63,low
CDU,173796242642081_2326910740663943,1,6,15,not sponsored
CDU,173796242642081_2326916740663343,9,91,124,low
CDU,173796242642081_2316902798331404,1,43,50,low
CDU,173796242642081_2319835734704777,15,21,43,low
CDU,173796242642081_2318505631504454,2,77,99,low
CDU,173796242642081_2314116558610028,5,22,39,low
CDU,173796242642081_2312243915463959,4,18,26,middle
CDU,173796242642081_2315393388482345,0,14,14,not sponsored
CDU,173796242642081_2309201369101547,2,25,33,low
CDU,173796242642081_2304404772914540,2,14,19,low
CDU,173796242642081_2307111562643861,14,44,68,low
CDU,173796242642081_2298018030219881,5,82,124,low
CDU,173796242642081_2295231373831880,7,17,38,not sponsored
CDU,173796242642081_2290030094352008,2,57,70,not sponsored
CDU,173796242642081_2284985168189834,8,48,62,not sponsored
CDU,173796242642081_2293941607294190,1,17,21,not sponsored
CDU,173796242642081_2281017595253258,10,30,56,not sponsored
CDU,173796242642081_2275763032445381,14,62,101,not sponsored
CDU,173796242642081_2273495669338784,1,8,14,not sponsored
CDU,173796242642081_2265162723505412,9,33,66,not sponsored
CDU,173796242642081_2263977240290627,38,126,277,not sponsored
